"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
7,15,10,1,1,38,82431
7,9,10,1,2,38,49026
10,8,10,1,2,38,4580
6,5,10,2,1,38,79671
2,15,10,2,2,38,34887
8,4,10,2,2,38,50983
4,1,11,1,1,38,10980
5,6,11,1,2,38,81785
3,1,11,1,2,38,93868
5,15,11,2,1,38,92993
15,12,11,2,1,38,46515
7,1,11,2,2,38,22991
9,2,12,1,1,38,38321
10,12,12,1,1,38,90470
8,7,12,1,2,38,15430
11,13,12,1,2,38,8681
13,12,12,2,1,38,87838
3,8,12,2,2,38,19197
12,4,12,2,2,38,8976
10,6,13,1,1,38,57757
21,7,13,1,1,38,67610
14,3,13,1,2,38,80442
16,2,13,2,1,38,47571
6,13,13,2,1,38,47911
8,15,13,2,2,38,90868
5,8,13,2,2,38,7712
5,13,14,1,1,38,58671
16,13,14,1,2,38,44447
5,9,14,1,2,38,42642
6,4,14,2,1,38,95355
15,14,14,2,1,38,48977
7,15,14,2,2,38,64809
15,3,15,1,1,38,79263
19,1,15,1,1,38,64544
20,11,15,1,2,38,3050
10,6,15,2,1,38,20570
20,7,15,2,1,38,22973
11,3,15,2,2,38,39032
22,7,15,2,2,38,46999
5,14,1,1,1,39,8189
4,1,1,1,2,39,74612
4,11,1,1,2,39,63483
12,8,1,2,1,39,47891
6,14,1,2,1,39,81688
6,10,1,2,2,39,56422
19,15,2,1,1,39,59977
11,8,2,1,1,39,55849
6,15,2,1,2,39,4554
18,6,2,1,2,39,21840
5,13,2,2,1,39,42217
7,6,2,2,2,39,22428
19,2,2,2,2,39,98011
13,1,3,1,1,39,33909
8,8,3,1,1,39,10174
5,9,3,1,2,39,40528
6,15,3,2,1,39,84333
11,11,3,2,1,39,17186
12,14,3,2,2,39,97765
6,2,3,2,2,39,54325
4,1,4,1,1,39,48599
1,11,4,1,2,39,25956
4,7,4,1,2,39,81178
6,5,4,2,1,39,64114
6,7,4,2,1,39,63779
4,12,4,2,2,39,23403
2,10,5,1,1,39,26457
17,8,5,1,1,39,75905
11,3,5,1,2,39,57121
13,9,5,1,2,39,77338
5,6,5,2,1,39,66625
13,1,5,2,2,39,95173
9,8,5,2,2,39,89643
6,5,6,1,1,39,88016
8,15,6,1,2,39,98846
14,7,6,1,2,39,97085
10,7,6,2,1,39,68617
3,15,6,2,1,39,86898
5,8,6,2,2,39,88083
6,7,7,1,1,39,11224
3,13,7,1,1,39,69647
8,1,7,1,2,39,62543
3,1,7,1,2,39,19029
8,8,7,2,1,39,99372
9,6,7,2,2,39,49242
6,7,7,2,2,39,77618
4,12,8,1,1,39,20622
5,1,8,1,1,39,6482
3,11,8,1,2,39,13233
8,5,8,2,1,39,13425
12,2,8,2,1,39,29367
3,1,8,2,2,39,42996
7,5,8,2,2,39,13785
10,10,9,1,1,39,24758
4,5,9,1,2,39,97615
6,15,9,1,2,39,70764
9,10,9,2,1,39,1142
18,8,9,2,1,39,42359
7,10,9,2,2,39,8235
2,8,10,1,1,39,84633
3,5,10,1,1,39,90467
4,8,10,1,2,39,83085
4,11,10,2,1,39,4686
2,12,10,2,1,39,35898
2,5,10,2,2,39,58479
6,3,10,2,2,39,58266
2,10,11,1,1,39,35774
9,7,11,1,2,39,87300
5,4,11,1,2,39,12284
8,15,11,2,1,39,74513
8,5,11,2,1,39,95749
12,5,11,2,2,39,1374
4,1,12,1,1,39,99563
6,1,12,1,1,39,7028
5,7,12,1,2,39,30748
9,9,12,1,2,39,45256
4,4,12,2,1,39,32870
9,1,12,2,2,39,3318
7,13,12,2,2,39,80356
20,7,13,1,1,39,74719
8,12,13,1,1,39,42890
10,7,13,1,2,39,33209
4,6,13,2,1,39,93556
9,12,13,2,1,39,93492
4,5,13,2,2,39,87415
9,8,13,2,2,39,76694
2,10,14,1,1,39,26724
4,4,14,1,2,39,43250
7,12,14,1,2,39,47425
8,9,14,2,1,39,91671
12,2,14,2,1,39,20568
12,7,14,2,2,39,81793
11,7,15,1,1,39,45184
5,4,15,1,1,39,71363
10,9,15,1,2,39,89139
11,12,15,2,1,39,12124
4,4,15,2,1,39,62615
9,5,15,2,2,39,79196
14,2,15,2,2,39,68723
18,11,1,1,1,40,52614
5,3,1,1,2,40,9067
10,9,1,1,2,40,68245
11,4,1,2,1,40,60046
12,14,1,2,1,40,22918
4,5,1,2,2,40,31641
21,4,2,1,1,40,99258
14,6,2,1,1,40,10195
21,8,2,1,2,40,83295
20,5,2,1,2,40,41478
11,3,2,2,1,40,24159
10,2,2,2,2,40,70782
12,13,2,2,2,40,56404
10,13,3,1,1,40,74253
13,5,3,1,1,40,20875
13,12,3,1,2,40,43584
10,10,3,2,1,40,87160
24,5,3,2,1,40,28701
10,11,3,2,2,40,54439
14,14,3,2,2,40,18389
4,1,4,1,1,40,95598
6,1,4,1,2,40,94900
4,7,4,1,2,40,66572
5,7,4,2,1,40,77189
15,5,4,2,1,40,82914
10,6,4,2,2,40,16819
21,10,5,1,1,40,20983
15,9,5,1,1,40,17929
12,13,5,1,2,40,53244
22,6,5,2,1,40,70770
13,10,5,2,1,40,19176
12,1,5,2,2,40,99714
12,6,5,2,2,40,54031
24,14,6,1,1,40,76457
14,6,6,1,2,40,41881
22,6,6,1,2,40,61030
11,15,6,2,1,40,12172
7,11,6,2,1,40,5730
11,9,6,2,2,40,71613
18,15,7,1,1,40,66285
17,2,7,1,1,40,25133
16,8,7,1,2,40,90657
15,12,7,1,2,40,96163
21,3,7,2,1,40,23920
16,13,7,2,2,40,13306
15,2,7,2,2,40,61399
6,5,8,1,1,40,87504
10,1,8,1,1,40,71308
6,6,8,1,2,40,81143
7,5,8,2,1,40,35405
6,2,8,2,1,40,83808
9,9,8,2,2,40,35389
8,8,8,2,2,40,1050
5,12,9,1,1,40,82159
16,5,9,1,2,40,36763
17,14,9,1,2,40,81189
9,9,9,2,1,40,96572
8,13,9,2,1,40,7449
12,5,9,2,2,40,32846
9,12,10,1,1,40,60461
3,8,10,1,1,40,64315
9,1,10,1,2,40,94557
3,10,10,2,1,40,28439
11,9,10,2,1,40,8796
16,12,10,2,2,40,35948
9,6,10,2,2,40,264
22,2,11,1,1,40,24008
24,3,11,1,2,40,68401
17,14,11,1,2,40,26908
17,11,11,2,1,40,17287
13,12,11,2,1,40,91490
20,6,11,2,2,40,86073
17,11,12,1,1,40,92386
8,2,12,1,1,40,63807
14,15,12,1,2,40,70077
15,9,12,1,2,40,53999
7,15,12,2,1,40,62800
7,5,12,2,2,40,30870
3,14,12,2,2,40,77739
11,10,13,1,1,40,14804
22,10,13,1,1,40,44007
12,2,13,1,2,40,52386
24,14,13,2,1,40,62637
8,9,13,2,1,40,91013
11,12,13,2,2,40,58416
15,6,13,2,2,40,70863
6,8,14,1,1,40,83424
10,2,14,1,2,40,32968
14,4,14,1,2,40,11392
11,6,14,2,1,40,42710
4,15,14,2,1,40,28466
6,11,14,2,2,40,63275
13,5,15,1,1,40,40548
24,4,15,1,1,40,76026
21,15,15,1,2,40,41693
11,6,15,2,1,40,27681
18,8,15,2,1,40,95383
16,5,15,2,2,40,7535
12,14,15,2,2,40,20540
1,15,1,1,1,41,40665
2,12,1,1,2,41,51448
1,4,1,1,2,41,4762
5,9,1,2,1,41,57261
1,15,1,2,1,41,60728
1,4,1,2,2,41,50182
4,12,2,1,1,41,37060
14,7,2,1,1,41,94265
10,8,2,1,2,41,60619
8,2,2,1,2,41,81214
3,10,2,2,1,41,42530
4,4,2,2,2,41,3307
11,9,2,2,2,41,25815
4,6,3,1,1,41,95577
4,10,3,1,1,41,91059
4,3,3,1,2,41,69516
2,11,3,2,1,41,84847
8,2,3,2,1,41,77890
7,15,3,2,2,41,47166
4,4,3,2,2,41,41828
1,7,4,1,1,41,27832
1,14,4,1,2,41,75097
1,10,4,1,2,41,20587
4,3,4,2,1,41,27404
1,5,4,2,1,41,24441
1,10,4,2,2,41,69318
3,2,5,1,1,41,64901
4,12,5,1,1,41,61195
1,10,5,1,2,41,11108
3,4,5,2,1,41,33308
4,5,5,2,1,41,73663
2,1,5,2,2,41,73458
2,11,5,2,2,41,20515
2,7,6,1,1,41,34782
7,6,6,1,2,41,78576
4,13,6,1,2,41,29319
2,1,6,2,1,41,27517
2,2,6,2,1,41,50136
12,3,6,2,2,41,27116
4,8,7,1,1,41,48527
1,10,7,1,1,41,67229
1,11,7,1,2,41,76127
2,8,7,1,2,41,73451
5,8,7,2,1,41,38749
1,1,7,2,2,41,8845
1,1,7,2,2,41,12261
1,5,8,1,1,41,21243
1,1,8,1,1,41,919
1,15,8,1,2,41,34665
1,14,8,2,1,41,70610
1,14,8,2,1,41,62803
1,5,8,2,2,41,17669
1,8,8,2,2,41,46189
1,15,9,1,1,41,10000
1,15,9,1,2,41,67646
4,2,9,1,2,41,87047
2,10,9,2,1,41,88903
1,7,9,2,1,41,3405
1,11,9,2,2,41,62504
1,5,10,1,1,41,13638
1,13,10,1,1,41,78579
1,8,10,1,2,41,57539
1,13,10,2,1,41,85008
1,3,10,2,1,41,21671
1,2,10,2,2,41,49346
3,6,10,2,2,41,44342
4,9,11,1,1,41,56699
4,12,11,1,2,41,83922
7,10,11,1,2,41,3607
1,1,11,2,1,41,35125
4,6,11,2,1,41,38720
4,13,11,2,2,41,19394
3,2,12,1,1,41,39657
1,13,12,1,1,41,79404
1,15,12,1,2,41,12754
1,9,12,1,2,41,9230
7,3,12,2,1,41,53418
3,9,12,2,2,41,72258
1,10,12,2,2,41,52920
7,13,13,1,1,41,49756
10,12,13,1,1,41,45734
9,9,13,1,2,41,22054
16,9,13,2,1,41,93792
5,11,13,2,1,41,6862
10,6,13,2,2,41,68362
5,5,13,2,2,41,1883
4,14,14,1,1,41,4352
7,9,14,1,2,41,18444
1,11,14,1,2,41,2029
2,9,14,2,1,41,11324
4,9,14,2,2,41,25897
1,6,14,2,2,41,46711
7,2,15,1,1,41,9084
8,2,15,1,1,41,3600
6,14,15,1,2,41,46160
7,11,15,2,1,41,26337
11,3,15,2,1,41,60044
7,6,15,2,2,41,32548
2,12,15,2,2,41,36012
14,8,1,1,1,42,97281
5,6,1,1,2,42,85858
3,15,1,1,2,42,28119
6,2,1,2,1,42,20815
7,11,1,2,1,42,68746
4,4,1,2,2,42,33353
9,7,2,1,1,42,40520
17,8,2,1,1,42,29574
7,7,2,1,2,42,5676
8,13,2,1,2,42,62428
12,9,2,2,1,42,22889
7,4,2,2,2,42,91235
10,12,2,2,2,42,5869
17,11,3,1,1,42,21699
2,1,3,1,1,42,47104
15,9,3,1,2,42,72367
3,4,3,2,1,42,88056
9,15,3,2,1,42,37747
10,7,3,2,2,42,71400
9,11,3,2,2,42,26232
2,5,4,1,1,42,43044
4,9,4,1,2,42,26419
3,2,4,1,2,42,53185
3,11,4,2,1,42,8603
3,8,4,2,1,42,65275
1,10,4,2,2,42,42166
5,2,5,1,1,42,24480
6,4,5,1,1,42,55875
9,6,5,1,2,42,10628
6,4,5,2,1,42,53322
11,6,5,2,1,42,41405
4,7,5,2,2,42,5592
5,7,5,2,2,42,62816
8,8,6,1,1,42,57108
7,13,6,1,2,42,42867
17,9,6,1,2,42,48425
17,12,6,2,1,42,47960
2,1,6,2,1,42,39488
4,11,6,2,2,42,63513
10,7,7,1,1,42,42030
10,13,7,1,1,42,38971
7,7,7,1,2,42,23260
3,2,7,1,2,42,51650
6,3,7,2,1,42,50143
2,5,7,2,2,42,10304
11,14,7,2,2,42,30915
6,7,8,1,1,42,75493
5,8,8,1,1,42,53668
4,3,8,1,2,42,37055
11,2,8,2,1,42,73913
7,13,8,2,1,42,47618
9,9,8,2,2,42,87034
4,9,8,2,2,42,3557
7,3,9,1,1,42,50494
9,8,9,1,2,42,86487
4,11,9,1,2,42,51542
16,8,9,2,1,42,9996
7,2,9,2,2,42,93539
1,11,9,2,2,42,83419
8,2,10,1,1,42,92497
7,10,10,1,1,42,17574
3,15,10,1,2,42,5322
7,1,10,2,1,42,21519
8,12,10,2,1,42,22668
10,2,10,2,2,42,17947
18,8,10,2,2,42,29586
15,7,11,1,1,42,3214
8,15,11,1,2,42,58363
7,8,11,1,2,42,66158
11,3,11,2,1,42,26656
8,1,11,2,1,42,25898
5,15,11,2,2,42,3989
9,9,12,1,1,42,67676
6,3,12,1,1,42,4563
12,13,12,1,2,42,77056
2,9,12,1,2,42,14838
4,2,12,2,1,42,49597
6,5,12,2,2,42,60547
12,1,12,2,2,42,9353
8,1,13,1,1,42,29537
2,13,13,1,1,42,58216
4,3,13,1,2,42,92669
4,1,13,2,1,42,68582
4,13,13,2,1,42,34107
5,15,13,2,2,42,61886
13,10,13,2,2,42,22742
7,15,14,1,1,42,53088
5,3,14,1,2,42,70355
7,10,14,1,2,42,10996
2,15,14,2,1,42,36165
3,4,14,2,2,42,91743
3,1,14,2,2,42,38142
7,1,15,1,1,42,12654
11,1,15,1,1,42,77893
9,12,15,1,2,42,25589
3,5,15,2,1,42,21174
15,10,15,2,1,42,57457
8,15,15,2,2,42,54949
4,10,15,2,2,42,34810
10,8,1,1,1,43,97782
14,14,1,1,2,43,22659
10,10,1,1,2,43,14868
17,14,1,2,1,43,38237
13,14,1,2,1,43,69284
4,9,1,2,2,43,14248
11,9,2,1,1,43,41791
11,15,2,1,1,43,84982
16,15,2,1,2,43,95350
17,10,2,1,2,43,8208
24,1,2,2,1,43,23270
11,13,2,2,2,43,89368
18,10,2,2,2,43,41984
17,12,3,1,1,43,27982
10,15,3,1,1,43,22862
16,4,3,1,2,43,18943
18,3,3,2,1,43,72502
9,11,3,2,1,43,25710
9,9,3,2,2,43,12735
15,12,3,2,2,43,95875
5,9,4,1,1,43,20733
2,4,4,1,2,43,62917
10,4,4,1,2,43,87978
13,10,4,2,1,43,99165
16,3,4,2,2,43,24879
22,11,4,2,2,43,312
6,13,5,1,1,43,56333
18,9,5,1,1,43,62994
15,9,5,1,2,43,77604
11,3,5,2,1,43,65874
7,4,5,2,1,43,72832
16,3,5,2,2,43,6202
15,1,5,2,2,43,68294
15,2,6,1,1,43,24030
15,1,6,1,2,43,15252
14,10,6,1,2,43,63098
17,1,6,2,1,43,92364
9,5,6,2,1,43,21386
20,9,6,2,2,43,87491
8,13,7,1,1,43,9141
5,15,7,1,1,43,31852
6,11,7,1,2,43,48368
2,1,7,1,2,43,32339
22,3,7,2,1,43,44305
18,13,7,2,2,43,51553
8,8,7,2,2,43,69748
10,13,8,1,1,43,23416
11,3,8,1,1,43,28299
24,3,8,1,2,43,44014
12,3,8,2,1,43,77612
11,4,8,2,1,43,86134
12,7,8,2,2,43,88489
6,14,8,2,2,43,29690
4,12,9,1,1,43,17082
10,4,9,1,2,43,75567
14,12,9,1,2,43,59557
9,14,9,2,1,43,48836
18,2,9,2,2,43,30813
8,11,9,2,2,43,80302
10,3,10,1,1,43,37790
7,1,10,1,1,43,20535
4,15,10,1,2,43,66723
13,5,10,2,1,43,38498
15,11,10,2,1,43,43245
8,12,10,2,2,43,34034
10,9,10,2,2,43,58481
10,3,11,1,1,43,7090
6,13,11,1,2,43,73004
6,1,11,1,2,43,77831
16,10,11,2,1,43,24966
18,4,11,2,1,43,95636
14,9,11,2,2,43,64464
18,9,12,1,1,43,83651
16,13,12,1,1,43,47168
11,11,12,1,2,43,54862
5,13,12,1,2,43,89497
11,5,12,2,1,43,54724
12,1,12,2,2,43,99693
4,15,12,2,2,43,30019
22,1,13,1,1,43,21342
13,6,13,1,1,43,8438
8,12,13,1,2,43,99167
16,3,13,2,1,43,65366
4,10,13,2,1,43,70970
13,10,13,2,2,43,82921
19,7,13,2,2,43,15123
11,6,14,1,1,43,7421
7,1,14,1,2,43,26726
7,12,14,1,2,43,72171
4,11,14,2,1,43,90171
10,8,14,2,2,43,9420
6,7,14,2,2,43,90602
24,2,15,1,1,43,90969
7,4,15,1,1,43,99883
13,5,15,1,2,43,74736
17,9,15,2,1,43,64396
12,11,15,2,1,43,65946
13,15,15,2,2,43,8200
11,12,15,2,2,43,20910
6,7,1,1,1,44,44404
6,6,1,1,2,44,54433
6,14,1,1,2,44,63898
10,12,1,2,1,44,67347
15,5,1,2,1,44,41599
20,1,1,2,2,44,3314
10,12,2,1,1,44,44331
20,4,2,1,1,44,68616
24,15,2,1,2,44,43154
17,13,2,1,2,44,29067
24,12,2,2,1,44,23628
16,15,2,2,2,44,93401
17,10,2,2,2,44,55924
24,8,3,1,1,44,82655
9,1,3,1,1,44,87053
11,12,3,1,2,44,68615
15,13,3,2,1,44,56347
19,4,3,2,1,44,40829
21,12,3,2,2,44,73105
23,5,3,2,2,44,14369
10,2,4,1,1,44,62628
15,9,4,1,2,44,96271
22,9,4,1,2,44,46770
18,3,4,2,1,44,85802
11,15,4,2,2,44,95571
2,10,4,2,2,44,18700
11,2,5,1,1,44,67889
10,2,5,1,1,44,33803
13,4,5,1,2,44,81401
11,4,5,2,1,44,28992
5,2,5,2,1,44,70117
14,2,5,2,2,44,20863
7,2,5,2,2,44,48896
13,14,6,1,1,44,99889
17,7,6,1,2,44,12617
16,1,6,1,2,44,78867
11,7,6,2,1,44,86130
23,9,6,2,1,44,1805
19,10,6,2,2,44,23393
13,13,7,1,1,44,67464
23,6,7,1,1,44,15191
7,8,7,1,2,44,7888
12,8,7,1,2,44,32544
23,2,7,2,1,44,88345
14,3,7,2,2,44,89264
11,13,7,2,2,44,51252
11,6,8,1,1,44,16260
7,8,8,1,1,44,72777
10,11,8,1,2,44,34026
6,3,8,2,1,44,20809
10,6,8,2,1,44,58392
24,6,8,2,2,44,61724
24,6,8,2,2,44,56159
24,6,9,1,1,44,79832
18,8,9,1,2,44,68726
13,2,9,1,2,44,36833
16,1,9,2,1,44,96444
12,11,9,2,2,44,621
14,2,9,2,2,44,16874
5,14,10,1,1,44,65537
15,8,10,1,1,44,94878
21,3,10,1,2,44,98068
13,15,10,2,1,44,35401
15,1,10,2,1,44,97390
11,15,10,2,2,44,56163
10,12,10,2,2,44,19393
8,11,11,1,1,44,29188
21,12,11,1,2,44,51200
23,8,11,1,2,44,80890
14,2,11,2,1,44,88459
21,7,11,2,1,44,80868
18,3,11,2,2,44,9703
14,15,12,1,1,44,78443
11,10,12,1,1,44,46645
18,15,12,1,2,44,85140
8,11,12,1,2,44,18771
17,11,12,2,1,44,59781
16,7,12,2,2,44,70708
14,6,12,2,2,44,3530
2,11,13,1,1,44,67330
21,1,13,1,1,44,9281
20,2,13,1,2,44,77565
7,12,13,2,1,44,77972
24,4,13,2,1,44,88948
24,4,13,2,2,44,72083
11,10,14,1,1,44,4124
22,12,14,1,1,44,6495
1,2,14,1,2,44,32564
6,10,14,1,2,44,53909
17,8,14,2,1,44,14499
16,10,14,2,2,44,74005
13,9,14,2,2,44,21120
20,7,15,1,1,44,31702
24,8,15,1,1,44,3711
11,13,15,1,2,44,92805
23,15,15,2,1,44,82154
11,10,15,2,1,44,69036
24,3,15,2,2,44,80431
6,5,15,2,2,44,42000
6,3,1,1,1,45,65592
15,15,1,1,2,45,55160
24,3,1,1,2,45,8109
12,2,1,2,1,45,85661
16,7,1,2,1,45,27912
9,3,1,2,2,45,52248
21,4,2,1,1,45,63887
15,6,2,1,1,45,81635
8,5,2,1,2,45,19339
14,8,2,1,2,45,59337
24,10,2,2,1,45,80463
11,7,2,2,2,45,86566
21,15,2,2,2,45,23659
5,1,3,1,1,45,79943
8,5,3,1,1,45,66688
21,5,3,1,2,45,58657
9,7,3,2,1,45,98756
21,15,3,2,1,45,30196
11,6,3,2,2,45,2375
19,9,3,2,2,45,89953
12,11,4,1,1,45,81281
7,9,4,1,2,45,93670
2,10,4,1,2,45,11952
18,8,4,2,1,45,31227
11,8,4,2,2,45,69499
19,9,4,2,2,45,96546
21,15,5,1,1,45,90995
12,12,5,1,1,45,33672
12,15,5,1,2,45,80924
24,1,5,2,1,45,1635
5,12,5,2,1,45,80389
15,1,5,2,2,45,23164
13,13,5,2,2,45,54203
11,12,6,1,1,45,54493
2,5,6,1,2,45,35253
15,3,6,1,2,45,68947
18,3,6,2,1,45,48675
12,11,6,2,1,45,23133
22,9,6,2,2,45,85089
5,8,7,1,1,45,63190
16,1,7,1,1,45,77388
21,6,7,1,2,45,14421
8,10,7,1,2,45,36847
16,12,7,2,1,45,89489
10,15,7,2,2,45,82828
7,4,7,2,2,45,50543
9,3,8,1,1,45,49886
11,8,8,1,1,45,19110
11,11,8,1,2,45,98593
19,6,8,2,1,45,86385
9,9,8,2,1,45,67378
9,3,8,2,2,45,51158
7,9,9,1,1,45,52725
11,2,9,1,1,45,73267
18,2,9,1,2,45,3499
7,10,9,1,2,45,30785
20,12,9,2,1,45,9319
10,7,9,2,2,45,94910
7,2,9,2,2,45,4819
8,11,10,1,1,45,27234
18,9,10,1,1,45,83223
7,14,10,1,2,45,14384
9,10,10,2,1,45,66916
7,11,10,2,1,45,79861
3,15,10,2,2,45,31018
13,11,10,2,2,45,80305
13,1,11,1,1,45,27417
20,2,11,1,2,45,53138
16,5,11,1,2,45,81625
17,9,11,2,1,45,41992
11,11,11,2,1,45,35976
17,6,11,2,2,45,43320
20,15,12,1,1,45,78365
14,14,12,1,1,45,99790
8,8,12,1,2,45,68054
12,5,12,1,2,45,83313
15,5,12,2,1,45,22647
24,7,12,2,2,45,67433
14,2,12,2,2,45,97722
9,13,13,1,1,45,69818
15,11,13,1,1,45,44824
8,1,13,1,2,45,94110
24,5,13,2,1,45,47660
23,2,13,2,1,45,5036
21,12,13,2,2,45,99951
8,15,14,1,1,45,57587
16,8,14,1,1,45,12737
12,13,14,1,2,45,30315
13,8,14,1,2,45,64064
11,5,14,2,1,45,35305
12,10,14,2,2,45,42277
3,13,14,2,2,45,77887
6,1,15,1,1,45,25547
24,4,15,1,1,45,52991
9,4,15,1,2,45,49879
9,1,15,2,1,45,48305
12,2,15,2,1,45,9193
7,5,15,2,2,45,4481
10,7,15,2,2,45,52276
4,2,1,1,1,46,47552
8,4,1,1,2,46,43365
11,9,1,1,2,46,54067
9,1,1,2,1,46,99582
10,12,1,2,1,46,40597
10,7,1,2,2,46,925
9,8,2,1,1,46,33162
10,7,2,1,1,46,88547
17,9,2,1,2,46,10488
8,11,2,1,2,46,89331
24,13,2,2,1,46,36982
15,14,2,2,2,46,23348
10,13,2,2,2,46,33216
10,3,3,1,1,46,98122
8,11,3,1,1,46,94884
9,3,3,1,2,46,21001
15,6,3,2,1,46,92151
16,9,3,2,1,46,88050
9,10,3,2,2,46,47443
7,13,4,1,1,46,62424
7,14,4,1,1,46,46992
5,15,4,1,2,46,49219
6,3,4,1,2,46,81651
7,4,4,2,1,46,45282
2,5,4,2,2,46,30619
7,5,4,2,2,46,39682
13,13,5,1,1,46,76306
7,14,5,1,1,46,59332
4,4,5,1,2,46,3204
3,11,5,2,1,46,44967
4,15,5,2,1,46,2695
14,10,5,2,2,46,77751
16,9,5,2,2,46,560
15,7,6,1,1,46,75452
3,1,6,1,2,46,27749
11,11,6,1,2,46,36633
10,5,6,2,1,46,90363
7,12,6,2,1,46,17020
6,5,6,2,2,46,11627
4,5,7,1,1,46,15804
16,14,7,1,1,46,96053
4,1,7,1,2,46,7040
4,1,7,1,2,46,11562
12,9,7,2,1,46,10577
6,11,7,2,2,46,62639
4,13,7,2,2,46,35211
1,4,8,1,1,46,44396
14,14,8,1,1,46,63982
5,11,8,1,2,46,83077
7,12,8,2,1,46,88982
7,7,8,2,1,46,98392
1,5,8,2,2,46,60833
9,10,9,1,1,46,31736
10,15,9,1,1,46,64020
11,13,9,1,2,46,73951
6,10,9,1,2,46,1394
18,13,9,2,1,46,21788
10,11,9,2,2,46,34469
24,3,9,2,2,46,68760
10,5,10,1,1,46,677
2,15,10,1,1,46,67861
2,11,10,1,2,46,69962
9,1,10,2,1,46,82456
2,10,10,2,1,46,27238
1,1,10,2,2,46,7809
4,6,10,2,2,46,67458
7,4,11,1,1,46,1116
17,2,11,1,2,46,10840
9,3,11,1,2,46,79214
7,2,11,2,1,46,44456
15,6,11,2,1,46,83328
13,12,11,2,2,46,66704
3,10,12,1,1,46,47792
9,4,12,1,1,46,91040
7,10,12,1,2,46,99912
5,1,12,1,2,46,74528
11,4,12,2,1,46,55416
4,4,12,2,2,46,92534
14,12,12,2,2,46,99269
8,8,13,1,1,46,17695
10,14,13,1,1,46,60910
9,6,13,1,2,46,88257
17,12,13,2,1,46,7094
19,1,13,2,1,46,76131
17,4,13,2,2,46,72209
14,13,14,1,1,46,57977
9,10,14,1,1,46,51600
10,5,14,1,2,46,74111
4,11,14,1,2,46,21483
11,2,14,2,1,46,89770
8,11,14,2,2,46,4365
13,14,14,2,2,46,9456
5,10,15,1,1,46,3992
18,10,15,1,1,46,33335
4,5,15,1,2,46,36793
16,7,15,2,1,46,25068
14,2,15,2,1,46,83793
12,2,15,2,2,46,7413
9,10,15,2,2,46,17787
18,8,1,1,1,47,26334
16,15,1,1,2,47,75032
24,12,1,1,2,47,55764
18,5,1,2,1,47,81003
21,3,1,2,1,47,42353
21,13,1,2,2,47,97662
18,2,2,1,1,47,2253
13,2,2,1,1,47,37764
16,2,2,1,2,47,2579
24,5,2,1,2,47,40196
13,6,2,2,1,47,56976
12,3,2,2,2,47,30521
9,4,2,2,2,47,69756
23,7,3,1,1,47,37537
11,10,3,1,1,47,41253
21,1,3,1,2,47,85150
5,14,3,2,1,47,61574
21,6,3,2,1,47,76506
24,8,3,2,2,47,78945
9,13,4,1,1,47,65907
15,6,4,1,1,47,35802
24,10,4,1,2,47,12428
9,7,4,1,2,47,27477
7,6,4,2,1,47,66136
3,4,4,2,2,47,26486
13,15,4,2,2,47,32596
20,3,5,1,1,47,76376
3,8,5,1,1,47,15667
17,12,5,1,2,47,55266
22,5,5,2,1,47,21689
20,7,5,2,1,47,21221
5,8,5,2,2,47,67118
13,12,5,2,2,47,10253
24,2,6,1,1,47,6323
6,11,6,1,2,47,37293
16,2,6,1,2,47,9813
17,14,6,2,1,47,83872
21,15,6,2,1,47,31247
9,13,6,2,2,47,5349
24,8,7,1,1,47,23980
5,4,7,1,1,47,99539
20,6,7,1,2,47,33412
13,1,7,1,2,47,89596
24,3,7,2,1,47,14475
14,13,7,2,2,47,27322
19,12,7,2,2,47,75348
24,11,8,1,1,47,8645
5,6,8,1,1,47,46121
7,10,8,1,2,47,16249
23,2,8,2,1,47,49872
9,12,8,2,1,47,28112
11,7,8,2,2,47,32641
18,3,9,1,1,47,45010
11,10,9,1,1,47,82795
7,7,9,1,2,47,36789
15,5,9,1,2,47,51297
20,14,9,2,1,47,86687
16,12,9,2,2,47,67934
9,7,9,2,2,47,6425
18,5,10,1,1,47,80465
18,14,10,1,1,47,18969
6,15,10,1,2,47,27305
10,4,10,2,1,47,57947
11,3,10,2,1,47,69122
20,11,10,2,2,47,95354
17,15,10,2,2,47,259
15,12,11,1,1,47,7346
11,8,11,1,2,47,16770
24,1,11,1,2,47,81595
12,13,11,2,1,47,75035
19,15,11,2,1,47,10114
22,2,11,2,2,47,2485
20,5,12,1,1,47,88844
18,3,12,1,1,47,29262
14,11,12,1,2,47,27664
24,6,12,1,2,47,8843
24,10,12,2,1,47,98733
14,2,12,2,2,47,67198
4,11,12,2,2,47,57414
10,14,13,1,1,47,16822
8,10,13,1,2,47,37319
17,2,13,1,2,47,63099
11,9,13,2,1,47,34353
12,7,13,2,1,47,53642
22,2,13,2,2,47,48301
11,4,14,1,1,47,81068
24,14,14,1,1,47,6388
7,13,14,1,2,47,26650
13,8,14,1,2,47,25456
12,15,14,2,1,47,42860
16,3,14,2,2,47,46368
19,9,14,2,2,47,20373
16,1,15,1,1,47,40375
24,13,15,1,1,47,47695
22,12,15,1,2,47,71183
20,7,15,2,1,47,5088
9,11,15,2,1,47,47511
23,3,15,2,2,47,54803
9,10,15,2,2,47,73701
9,9,1,1,1,48,38373
